date,district,actual_count,day_of_week,month,day,is_weekend,week_of_year,is_month_start,is_month_end,lag_1,lag_3,lag_7,rolling_mean_7,rolling_max_7,location_avg,location_std,weekend_x_location_avg,predicted_count,residual,abs_residual,anomaly_score
2025-12-15,Lucknow,85,0,12,15,0,51,0,0,45.0,51.0,74.0,47.0,85.0,46.03157894736842,16.406701168275237,0.0,48.224533,36.77546691894531,36.77546691894531,-1
2025-09-01,Ludhiana,74,0,9,1,0,36,1,0,4.0,4.0,58.98947368421052,19.666666666666668,74.0,58.98947368421052,23.727842850031468,0.0,31.413912,42.58608818054199,42.58608818054199,-1
2025-09-05,Ludhiana,99,4,9,5,0,36,1,0,54.0,43.0,4.0,46.57142857142857,99.0,58.98947368421052,23.727842850031468,0.0,24.871729,74.12827110290527,74.12827110290527,-1
2025-09-13,Ludhiana,93,5,9,13,1,37,0,0,72.0,54.0,54.0,61.285714285714285,93.0,58.98947368421052,23.727842850031468,58.98947368421052,54.899075,38.10092544555664,38.10092544555664,-1
2025-10-16,Ludhiana,99,3,10,16,0,42,0,0,72.0,68.0,67.0,72.28571428571429,99.0,58.98947368421052,23.727842850031468,0.0,73.35506,25.644943237304688,25.644943237304688,-1
2025-11-06,Ludhiana,78,3,11,6,0,45,1,0,51.0,87.0,76.0,71.71428571428571,87.0,58.98947368421052,23.727842850031468,0.0,34.708214,43.291786193847656,43.291786193847656,-1
2025-11-07,Ludhiana,92,4,11,7,0,45,1,0,78.0,71.0,72.0,74.57142857142857,92.0,58.98947368421052,23.727842850031468,0.0,39.929073,52.070926666259766,52.070926666259766,-1
2025-12-03,Ludhiana,103,2,12,3,0,49,1,0,68.0,38.0,26.0,61.857142857142854,103.0,58.98947368421052,23.727842850031468,0.0,57.66535,45.33464813232422,45.33464813232422,-1
2025-12-04,Ludhiana,75,3,12,4,0,49,1,0,103.0,26.0,66.0,63.142857142857146,103.0,58.98947368421052,23.727842850031468,0.0,31.39732,43.60268020629883,43.60268020629883,-1
2025-12-08,Ludhiana,87,0,12,8,0,50,0,0,45.0,59.0,26.0,69.14285714285714,103.0,58.98947368421052,23.727842850031468,0.0,37.408962,49.59103775024414,49.59103775024414,-1
2025-12-12,Ludhiana,105,4,12,12,0,50,0,0,71.0,60.0,59.0,65.14285714285714,105.0,58.98947368421052,23.727842850031468,0.0,78.65178,26.348220825195312,26.348220825195312,-1
2025-12-16,Ludhiana,108,1,12,16,0,51,0,0,60.0,26.0,60.0,64.0,108.0,58.98947368421052,23.727842850031468,0.0,77.29705,30.70294952392578,30.70294952392578,-1
2025-12-08,Madhubani,72,0,12,8,0,50,0,0,37.0,40.0,26.0,45.857142857142854,72.0,44.48351648351648,12.625690421044647,0.0,33.48763,38.51237106323242,38.51237106323242,-1
2025-11-04,Madurai,92,1,11,4,0,45,1,0,60.0,45.0,59.0,58.42857142857143,92.0,50.98936170212766,17.74641849728187,0.0,28.127323,63.872676849365234,63.872676849365234,-1
2025-11-08,Madurai,77,5,11,8,1,45,0,0,40.0,45.0,45.0,63.57142857142857,92.0,50.98936170212766,17.74641849728187,50.98936170212766,38.33678,38.6632194519043,38.6632194519043,-1
2025-12-04,Madurai,72,3,12,4,0,49,1,0,71.0,51.0,68.0,60.0,72.0,50.98936170212766,17.74641849728187,0.0,29.100557,42.89944267272949,42.89944267272949,-1
2025-12-08,Madurai,70,0,12,8,0,50,0,0,46.0,52.0,51.0,54.142857142857146,72.0,50.98936170212766,17.74641849728187,0.0,29.7139,40.28610038757324,40.28610038757324,-1
2025-12-04,Mahabub Nagar,75,3,12,4,0,49,1,0,65.0,39.0,35.0,51.714285714285715,75.0,38.472527472527474,14.96985167249359,0.0,34.31683,40.683170318603516,40.683170318603516,-1
2025-09-04,Mahabubnagar,83,3,9,4,0,36,1,0,45.0,60.0,81.0,37.857142857142854,83.0,61.191489361702125,23.36400898898817,0.0,17.320505,65.67949485778809,65.67949485778809,-1
2025-09-08,Mahabubnagar,89,0,9,8,0,37,0,0,37.0,46.0,60.0,61.0,89.0,61.191489361702125,23.36400898898817,0.0,28.053988,60.94601249694824,60.94601249694824,-1
2025-09-12,Mahabubnagar,98,4,9,12,0,37,0,0,56.0,85.0,46.0,69.85714285714286,98.0,61.191489361702125,23.36400898898817,0.0,66.65561,31.344390869140625,31.344390869140625,-1
2025-11-02,Mahabubnagar,99,6,11,2,1,44,1,0,67.0,55.0,100.0,64.14285714285714,99.0,61.191489361702125,23.36400898898817,61.191489361702125,48.827538,50.172462463378906,50.172462463378906,-1
2025-11-04,Mahabubnagar,69,1,11,4,0,45,1,0,73.0,67.0,79.0,66.57142857142857,99.0,61.191489361702125,23.36400898898817,0.0,27.270355,41.729644775390625,41.729644775390625,-1
2025-11-06,Mahabubnagar,100,3,11,6,0,45,1,0,54.0,73.0,55.0,76.0,100.0,61.191489361702125,23.36400898898817,0.0,33.373207,66.62679290771484,66.62679290771484,-1
2025-11-08,Mahabubnagar,90,5,11,8,1,45,0,0,55.0,54.0,67.0,77.14285714285714,100.0,61.191489361702125,23.36400898898817,61.191489361702125,40.034092,49.96590805053711,49.96590805053711,-1
2025-12-05,Mahabubnagar,73,4,12,5,0,49,1,0,64.0,47.0,87.0,62.142857142857146,86.0,61.191489361702125,23.36400898898817,0.0,31.246815,41.7531852722168,41.7531852722168,-1
2025-12-08,Mahabubnagar,83,0,12,8,0,50,0,0,52.0,73.0,57.0,58.285714285714285,83.0,61.191489361702125,23.36400898898817,0.0,27.279108,55.72089195251465,55.72089195251465,-1
2025-12-04,Mahesana,74,3,12,4,0,49,1,0,52.0,18.0,41.0,47.142857142857146,74.0,38.297872340425535,15.648580125382523,0.0,28.08394,45.916059494018555,45.916059494018555,-1
2025-09-01,Malappuram,115,0,9,1,0,36,1,0,84.0,92.74725274725274,92.74725274725274,99.5,115.0,92.74725274725274,33.41210472820805,0.0,76.27606,38.72393798828125,38.72393798828125,-1
2025-09-08,Malappuram,117,0,9,8,0,37,0,0,2.0,19.0,115.0,62.142857142857146,117.0,92.74725274725274,33.41210472820805,0.0,41.13706,75.86294174194336,75.86294174194336,-1
2025-09-09,Malappuram,125,1,9,9,0,37,0,0,117.0,45.0,97.0,66.14285714285714,125.0,92.74725274725274,33.41210472820805,0.0,68.91487,56.08512878417969,56.08512878417969,-1
2025-09-10,Malappuram,122,2,9,10,0,37,0,0,125.0,2.0,99.0,69.42857142857143,125.0,92.74725274725274,33.41210472820805,0.0,77.22543,44.774566650390625,44.774566650390625,-1
2025-09-13,Malappuram,105,5,9,13,1,37,0,0,74.0,122.0,45.0,89.14285714285714,125.0,92.74725274725274,33.41210472820805,92.74725274725274,81.439224,23.560775756835938,23.560775756835938,-1
2025-09-17,Malappuram,137,2,9,17,0,38,0,0,57.0,14.0,122.0,78.14285714285714,137.0,92.74725274725274,33.41210472820805,0.0,97.43444,39.56555938720703,39.56555938720703,-1
2025-09-18,Malappuram,114,3,9,18,0,38,0,0,137.0,81.0,79.0,83.14285714285714,137.0,92.74725274725274,33.41210472820805,0.0,81.39555,32.60444641113281,32.60444641113281,-1
2025-10-15,Malappuram,138,2,10,15,0,42,0,0,81.0,70.0,81.0,100.0,138.0,92.74725274725274,33.41210472820805,0.0,104.93017,33.06983184814453,33.06983184814453,-1
2025-10-16,Malappuram,116,3,10,16,0,42,0,0,138.0,103.0,57.0,108.42857142857143,138.0,92.74725274725274,33.41210472820805,0.0,110.78491,5.215087890625,5.215087890625,-1
2025-10-17,Malappuram,122,4,10,17,0,42,0,0,116.0,81.0,137.0,106.28571428571429,138.0,92.74725274725274,33.41210472820805,0.0,95.2561,26.743896484375,26.743896484375,-1
2025-10-19,Malappuram,140,6,10,19,1,42,0,0,79.0,116.0,70.0,111.28571428571429,140.0,92.74725274725274,33.41210472820805,92.74725274725274,101.36295,38.637046813964844,38.637046813964844,-1
2025-10-24,Malappuram,119,4,10,24,0,43,0,1,73.0,84.0,122.0,89.14285714285714,140.0,92.74725274725274,33.41210472820805,0.0,118.236626,0.7633743286132812,0.7633743286132812,-1
2025-10-25,Malappuram,142,5,10,25,1,43,0,1,119.0,41.0,79.0,98.14285714285714,142.0,92.74725274725274,33.41210472820805,92.74725274725274,120.39134,21.608657836914062,21.608657836914062,-1
2025-10-26,Malappuram,115,6,10,26,1,43,0,1,142.0,73.0,140.0,94.57142857142857,142.0,92.74725274725274,33.41210472820805,92.74725274725274,104.080185,10.919815063476562,10.919815063476562,-1
2025-10-30,Malappuram,125,3,10,30,0,44,0,1,77.0,57.0,73.0,102.42857142857143,142.0,92.74725274725274,33.41210472820805,0.0,103.621925,21.378074645996094,21.378074645996094,-1
2025-11-04,Malappuram,153,1,11,4,0,45,1,0,84.0,67.0,82.0,95.85714285714286,153.0,92.74725274725274,33.41210472820805,0.0,50.80897,102.1910285949707,102.1910285949707,-1
2025-11-06,Malappuram,108,3,11,6,0,45,1,0,71.0,84.0,125.0,92.57142857142857,153.0,92.74725274725274,33.41210472820805,0.0,48.207207,59.79279327392578,59.79279327392578,-1
2025-11-07,Malappuram,118,4,11,7,0,45,1,0,108.0,153.0,113.0,93.28571428571429,153.0,92.74725274725274,33.41210472820805,0.0,54.09887,63.90113067626953,63.90113067626953,-1
2025-11-08,Malappuram,113,5,11,8,1,45,0,0,118.0,71.0,67.0,99.85714285714286,153.0,92.74725274725274,33.41210472820805,92.74725274725274,60.44914,52.55086135864258,52.55086135864258,-1
2025-11-11,Malappuram,105,1,11,11,0,46,0,0,95.0,113.0,153.0,97.71428571428571,118.0,92.74725274725274,33.41210472820805,0.0,97.93704,7.062957763671875,7.062957763671875,-1
2025-11-15,Malappuram,120,5,11,15,1,46,0,0,99.0,100.0,113.0,90.71428571428571,120.0,92.74725274725274,33.41210472820805,92.74725274725274,97.1463,22.85369873046875,22.85369873046875,-1
2025-11-18,Malappuram,142,1,11,18,0,47,0,0,61.0,120.0,105.0,89.14285714285714,142.0,92.74725274725274,33.41210472820805,0.0,88.895294,53.104705810546875,53.104705810546875,-1
2025-11-19,Malappuram,104,2,11,19,0,47,0,0,142.0,60.0,100.0,89.71428571428571,142.0,92.74725274725274,33.41210472820805,0.0,82.09147,21.908531188964844,21.908531188964844,-1
2025-11-25,Malappuram,118,1,11,25,0,48,0,1,104.0,61.0,42.0,100.57142857142857,142.0,92.74725274725274,33.41210472820805,0.0,93.04595,24.95404815673828,24.95404815673828,-1
2025-11-27,Malappuram,126,3,11,27,0,48,0,1,45.0,104.0,120.0,93.71428571428571,142.0,92.74725274725274,33.41210472820805,0.0,105.46484,20.53515625,20.53515625,-1
2025-12-02,Malappuram,116,1,12,2,0,49,1,0,69.0,66.0,104.0,88.28571428571429,126.0,92.74725274725274,33.41210472820805,0.0,78.58048,37.419517517089844,37.419517517089844,-1
2025-12-03,Malappuram,136,2,12,3,0,49,1,0,116.0,78.0,118.0,90.85714285714286,136.0,92.74725274725274,33.41210472820805,0.0,78.00704,57.992958068847656,57.992958068847656,-1
2025-12-04,Malappuram,155,3,12,4,0,49,1,0,136.0,69.0,45.0,106.57142857142857,155.0,92.74725274725274,33.41210472820805,0.0,51.609257,103.39074325561523,103.39074325561523,-1
2025-12-07,Malappuram,104,6,12,7,1,49,1,0,84.0,155.0,78.0,105.85714285714286,155.0,92.74725274725274,33.41210472820805,92.74725274725274,46.269707,57.73029327392578,57.73029327392578,-1
2025-12-08,Malappuram,139,0,12,8,0,50,0,0,104.0,77.0,69.0,115.85714285714286,155.0,92.74725274725274,33.41210472820805,0.0,58.54857,80.45143127441406,80.45143127441406,-1
2025-12-09,Malappuram,127,1,12,9,0,50,0,0,139.0,84.0,116.0,117.42857142857143,155.0,92.74725274725274,33.41210472820805,0.0,113.235504,13.764495849609375,13.764495849609375,-1
2025-12-11,Malappuram,120,3,12,11,0,50,0,0,92.0,139.0,155.0,106.14285714285714,139.0,92.74725274725274,33.41210472820805,0.0,98.45101,21.548988342285156,21.548988342285156,-1
2025-12-12,Malappuram,163,4,12,12,0,50,0,0,120.0,127.0,77.0,118.42857142857143,163.0,92.74725274725274,33.41210472820805,0.0,136.7861,26.213897705078125,26.213897705078125,-1
2025-12-13,Malappuram,106,5,12,13,1,50,0,0,163.0,92.0,84.0,121.57142857142857,163.0,92.74725274725274,33.41210472820805,92.74725274725274,99.83549,6.164512634277344,6.164512634277344,-1
2025-12-16,Malappuram,117,1,12,16,0,51,0,0,20.0,106.0,127.0,96.0,163.0,92.74725274725274,33.41210472820805,0.0,109.474915,7.52508544921875,7.52508544921875,-1
2025-12-19,Malappuram,130,4,12,19,0,51,0,0,67.0,20.0,120.0,93.85714285714286,163.0,92.74725274725274,33.41210472820805,0.0,107.52664,22.473358154296875,22.473358154296875,-1
2025-12-20,Malappuram,111,5,12,20,1,51,0,0,130.0,117.0,163.0,86.42857142857143,130.0,92.74725274725274,33.41210472820805,92.74725274725274,88.76551,22.23448944091797,22.23448944091797,-1
2025-12-22,Malappuram,109,0,12,22,0,52,0,0,88.0,130.0,54.0,91.71428571428571,130.0,92.74725274725274,33.41210472820805,0.0,98.63963,10.360366821289062,10.360366821289062,-1
2025-09-08,Mandi,73,0,9,8,0,37,0,0,8.0,40.0,44.0,38.285714285714285,73.0,40.97802197802198,17.229160050448076,0.0,30.878721,42.12127876281738,42.12127876281738,-1
2025-12-04,Mandi,73,3,12,4,0,49,1,0,61.0,29.0,43.0,48.285714285714285,73.0,40.97802197802198,17.229160050448076,0.0,33.599617,39.40038299560547,39.40038299560547,-1
2025-12-23,Mandi,86,1,12,23,0,52,0,1,41.0,51.0,38.0,45.857142857142854,86.0,40.97802197802198,17.229160050448076,0.0,48.977966,37.02203369140625,37.02203369140625,-1
2025-12-04,Mandya,72,3,12,4,0,49,1,0,52.0,27.0,20.0,48.57142857142857,72.0,36.41489361702128,13.879209774589315,0.0,31.58338,40.4166202545166,40.4166202545166,-1
2025-09-05,Mayurbhanj,85,4,9,5,0,36,1,0,71.0,55.0,63.362637362637365,70.5,85.0,63.362637362637365,20.94623619519294,0.0,38.211052,46.78894805908203,46.78894805908203,-1
2025-09-13,Mayurbhanj,96,5,9,13,1,37,0,0,66.0,86.0,60.0,67.14285714285714,96.0,63.362637362637365,20.94623619519294,63.362637362637365,61.266834,34.7331657409668,34.7331657409668,-1
2025-10-24,Mayurbhanj,98,4,10,24,0,43,0,1,24.0,45.0,36.0,46.857142857142854,98.0,63.362637362637365,20.94623619519294,0.0,69.620575,28.379425048828125,28.379425048828125,-1
2025-11-06,Mayurbhanj,81,3,11,6,0,45,1,0,52.0,89.0,64.0,69.0,89.0,63.362637362637365,20.94623619519294,0.0,37.066498,43.933502197265625,43.933502197265625,-1
2025-11-15,Mayurbhanj,104,5,11,15,1,46,0,0,51.0,49.0,69.0,64.71428571428571,104.0,63.362637362637365,20.94623619519294,63.362637362637365,71.02693,32.97306823730469,32.97306823730469,-1
2025-12-03,Mayurbhanj,97,2,12,3,0,49,1,0,41.0,52.0,33.0,62.714285714285715,97.0,63.362637362637365,20.94623619519294,0.0,56.94162,40.058380126953125,40.058380126953125,-1
2025-12-04,Mayurbhanj,85,3,12,4,0,49,1,0,97.0,46.0,83.0,63.0,97.0,63.362637362637365,20.94623619519294,0.0,31.492756,53.50724411010742,53.50724411010742,-1
2025-12-08,Mayurbhanj,90,0,12,8,0,50,0,0,54.0,50.0,46.0,68.28571428571429,97.0,63.362637362637365,20.94623619519294,0.0,40.04904,49.950958251953125,49.950958251953125,-1
2025-12-12,Mayurbhanj,106,4,12,12,0,50,0,0,81.0,60.0,50.0,72.57142857142857,106.0,63.362637362637365,20.94623619519294,0.0,82.91304,23.086959838867188,23.086959838867188,-1
2025-09-01,Medak,111,0,9,1,0,36,1,0,80.0,101.05494505494505,101.05494505494505,95.5,111.0,101.05494505494505,32.248811394931074,0.0,78.76922,32.23078155517578,32.23078155517578,-1
2025-09-02,Medak,131,1,9,2,0,36,1,0,111.0,101.05494505494505,101.05494505494505,107.33333333333333,131.0,101.05494505494505,32.248811394931074,0.0,90.84548,40.154518127441406,40.154518127441406,-1
2025-09-04,Medak,131,3,9,4,0,36,1,0,90.0,111.0,101.05494505494505,108.6,131.0,101.05494505494505,32.248811394931074,0.0,52.65915,78.34085083007812,78.34085083007812,-1
2025-09-06,Medak,110,5,9,6,1,36,1,0,53.0,90.0,101.05494505494505,100.85714285714286,131.0,101.05494505494505,32.248811394931074,101.05494505494505,50.788807,59.2111930847168,59.2111930847168,-1
2025-09-08,Medak,107,0,9,8,0,37,0,0,29.0,53.0,111.0,93.0,131.0,101.05494505494505,32.248811394931074,0.0,51.195545,55.8044548034668,55.8044548034668,-1
2025-09-09,Medak,123,1,9,9,0,37,0,0,107.0,110.0,131.0,91.85714285714286,131.0,101.05494505494505,32.248811394931074,0.0,90.48181,32.5181884765625,32.5181884765625,-1
2025-09-10,Medak,104,2,9,10,0,37,0,0,123.0,29.0,90.0,93.85714285714286,131.0,101.05494505494505,32.248811394931074,0.0,89.140976,14.859024047851562,14.859024047851562,-1
2025-09-11,Medak,105,3,9,11,0,37,0,0,104.0,107.0,131.0,90.14285714285714,123.0,101.05494505494505,32.248811394931074,0.0,77.142365,27.857635498046875,27.857635498046875,-1
2025-09-12,Medak,129,4,9,12,0,37,0,0,105.0,123.0,53.0,101.0,129.0,101.05494505494505,32.248811394931074,0.0,90.70342,38.29657745361328,38.29657745361328,-1
2025-09-15,Medak,117,0,9,15,0,38,0,0,19.0,129.0,107.0,96.0,129.0,101.05494505494505,32.248811394931074,0.0,106.18325,10.816749572753906,10.816749572753906,-1
2025-09-16,Medak,112,1,9,16,0,38,0,0,117.0,75.0,123.0,94.42857142857143,129.0,101.05494505494505,32.248811394931074,0.0,101.05741,10.942588806152344,10.942588806152344,-1
2025-09-18,Medak,118,3,9,18,0,38,0,0,104.0,117.0,105.0,96.28571428571429,129.0,101.05494505494505,32.248811394931074,0.0,99.20117,18.798828125,18.798828125,-1
2025-09-19,Medak,108,4,9,19,0,38,0,0,118.0,112.0,129.0,93.28571428571429,118.0,101.05494505494505,32.248811394931074,0.0,90.172646,17.827354431152344,17.827354431152344,-1
2025-09-20,Medak,123,5,9,20,1,38,0,0,108.0,104.0,75.0,100.14285714285714,123.0,101.05494505494505,32.248811394931074,101.05494505494505,103.077034,19.92296600341797,19.92296600341797,-1
2025-10-13,Medak,111,0,10,13,0,42,0,0,123.0,118.0,19.0,113.28571428571429,123.0,101.05494505494505,32.248811394931074,0.0,96.84549,14.154510498046875,14.154510498046875,-1
2025-10-15,Medak,115,2,10,15,0,42,0,0,111.0,108.0,117.0,113.0,123.0,101.05494505494505,32.248811394931074,0.0,113.222336,1.7776641845703125,1.7776641845703125,-1
2025-10-17,Medak,129,4,10,17,0,42,0,0,106.0,111.0,104.0,115.71428571428571,129.0,101.05494505494505,32.248811394931074,0.0,105.30896,23.6910400390625,23.6910400390625,-1
2025-10-24,Medak,166,4,10,24,0,43,0,1,29.0,33.0,129.0,66.0,166.0,101.05494505494505,32.248811394931074,0.0,119.16618,46.83381652832031,46.83381652832031,-1
2025-10-25,Medak,148,5,10,25,1,43,0,1,166.0,5.0,52.0,79.71428571428571,166.0,101.05494505494505,32.248811394931074,101.05494505494505,137.55025,10.449752807617188,10.449752807617188,-1
2025-10-26,Medak,119,6,10,26,1,43,0,1,148.0,29.0,100.0,82.42857142857143,166.0,101.05494505494505,32.248811394931074,101.05494505494505,117.55393,1.4460678100585938,1.4460678100585938,-1
2025-10-28,Medak,114,1,10,28,0,44,0,1,65.0,148.0,33.0,92.28571428571429,166.0,101.05494505494505,32.248811394931074,0.0,86.91968,27.080322265625,27.080322265625,-1
2025-10-31,Medak,123,4,10,31,0,44,0,1,95.0,114.0,166.0,108.0,148.0,101.05494505494505,32.248811394931074,0.0,119.99795,3.0020523071289062,3.0020523071289062,-1
2025-11-01,Medak,131,5,11,1,1,44,1,0,123.0,92.0,148.0,105.57142857142857,131.0,101.05494505494505,32.248811394931074,101.05494505494505,100.222176,30.77782440185547,30.77782440185547,-1
2025-11-02,Medak,110,6,11,2,1,44,1,0,131.0,95.0,119.0,104.28571428571429,131.0,101.05494505494505,32.248811394931074,101.05494505494505,83.83968,26.160316467285156,26.160316467285156,-1
2025-11-03,Medak,122,0,11,3,0,45,1,0,110.0,123.0,65.0,112.42857142857143,131.0,101.05494505494505,32.248811394931074,0.0,92.43322,29.56678009033203,29.56678009033203,-1
2025-11-04,Medak,101,1,11,4,0,45,1,0,122.0,131.0,114.0,110.57142857142857,131.0,101.05494505494505,32.248811394931074,0.0,49.99919,51.00080871582031,51.00080871582031,-1
2025-11-05,Medak,93,2,11,5,0,45,1,0,101.0,110.0,92.0,110.71428571428571,131.0,101.05494505494505,32.248811394931074,0.0,51.842537,41.15746307373047,41.15746307373047,-1
2025-11-06,Medak,113,3,11,6,0,45,1,0,93.0,122.0,95.0,113.28571428571429,131.0,101.05494505494505,32.248811394931074,0.0,52.400265,60.599735260009766,60.599735260009766,-1
2025-11-07,Medak,129,4,11,7,0,45,1,0,113.0,101.0,123.0,114.14285714285714,131.0,101.05494505494505,32.248811394931074,0.0,58.006634,70.99336624145508,70.99336624145508,-1
2025-11-08,Medak,141,5,11,8,1,45,0,0,129.0,93.0,131.0,115.57142857142857,141.0,101.05494505494505,32.248811394931074,101.05494505494505,62.23212,78.76787948608398,78.76787948608398,-1
2025-11-10,Medak,140,0,11,10,0,46,0,0,90.0,129.0,122.0,115.28571428571429,141.0,101.05494505494505,32.248811394931074,0.0,106.7631,33.236900329589844,33.236900329589844,-1
2025-11-13,Medak,132,3,11,13,0,46,0,0,87.0,140.0,113.0,118.57142857142857,141.0,101.05494505494505,32.248811394931074,0.0,99.229416,32.77058410644531,32.77058410644531,-1
2025-11-14,Medak,133,4,11,14,0,46,0,0,132.0,111.0,129.0,119.14285714285714,141.0,101.05494505494505,32.248811394931074,0.0,117.27237,15.727630615234375,15.727630615234375,-1
2025-11-18,Medak,114,1,11,18,0,47,0,0,85.0,119.0,111.0,105.0,133.0,101.05494505494505,32.248811394931074,0.0,98.23015,15.769851684570312,15.769851684570312,-1
2025-11-19,Medak,130,2,11,19,0,47,0,0,114.0,65.0,87.0,111.14285714285714,133.0,101.05494505494505,32.248811394931074,0.0,104.87164,25.12835693359375,25.12835693359375,-1
2025-11-26,Medak,107,2,11,26,0,48,0,1,67.0,114.0,133.0,98.14285714285714,130.0,101.05494505494505,32.248811394931074,0.0,103.8619,3.1380996704101562,3.1380996704101562,-1
2025-11-27,Medak,157,3,11,27,0,48,0,1,107.0,130.0,119.0,103.57142857142857,157.0,101.05494505494505,32.248811394931074,0.0,115.703285,41.296714782714844,41.296714782714844,-1
2025-11-28,Medak,127,4,11,28,0,48,0,1,157.0,67.0,65.0,112.42857142857143,157.0,101.05494505494505,32.248811394931074,0.0,115.99938,11.000617980957031,11.000617980957031,-1
2025-12-01,Medak,103,0,12,1,0,49,1,0,76.0,157.0,114.0,109.57142857142857,157.0,101.05494505494505,32.248811394931074,0.0,92.38977,10.6102294921875,10.6102294921875,-1
2025-12-02,Medak,115,1,12,2,0,49,1,0,103.0,127.0,130.0,107.42857142857143,157.0,101.05494505494505,32.248811394931074,0.0,90.6374,24.36260223388672,24.36260223388672,-1
2025-12-03,Medak,140,2,12,3,0,49,1,0,115.0,76.0,67.0,117.85714285714286,157.0,101.05494505494505,32.248811394931074,0.0,100.79162,39.20838165283203,39.20838165283203,-1
2025-12-04,Medak,134,3,12,4,0,49,1,0,140.0,103.0,107.0,121.71428571428571,157.0,101.05494505494505,32.248811394931074,0.0,54.96841,79.03158950805664,79.03158950805664,-1
